group_id,,AbsTime,RelTime,Cycle,m15.006 (B_m15.006) (Corr),m15.970 (B_m15.970) (Corr),m16.980 (B_m16.980) (Corr),m17.007 (B_m17.007) (Corr),m18.016 (B_m18.016) (Corr),m18.886 (B_m18.886) (Corr),m18.939 (B_m18.939) (Corr),m19.043 (B_m19.043) (Corr),m19.089 (B_m19.089) (Corr),m19.109 (B_m19.109) (Corr),m19.729 (B_m19.729) (Corr),m20.006 (B_m20.006) (Corr),m21.005 (B_m21.005) (Corr),m26.996 (B_m26.996) (Corr),m27.988 (B_m27.988) (Corr),m28.988 (B_m28.988) (Corr),m29.971 (B_m29.971) (Corr),m30.983 (B_m30.983) (Corr),m31.969 (B_m31.969) (Corr),m32.074 (B_m32.074) (Corr),m32.968 (B_m32.968) (Corr),m33.003 (B_m33.003) (Corr),m33.965 (B_m33.965) (Corr),m36.910 (B_m36.910) (Corr),m37.012 (B_m37.012) (Corr),m37.123 (B_m37.123) (Corr),m37.656 (B_m37.656) (Corr),m37.749 (B_m37.749) (Corr),m37.999 (B_m37.999) (Corr),m38.999 (B_m38.999) (Corr),m41.003 (B_m41.003) (Corr),m41.999 (B_m41.999) (Corr),m43.013 (B_m43.013) (Corr),m43.971 (B_m43.971) (Corr),m44.973 (B_m44.973) (Corr),m45.958 (B_m45.958) (Corr),m46.988 (B_m46.988) (Corr),m48.981 (B_m48.981) (Corr),m49.976 (B_m49.976) (Corr),m50.991 (B_m50.991) (Corr),m51.997 (B_m51.997) (Corr),m53.006 (B_m53.006) (Corr),m55.009 (B_m55.009) (Corr),m57.035 (B_m57.035) (Corr),m59.025 (B_m59.025) (Corr),m60.020 (B_m60.020) (Corr),m61.001 (B_m61.001) (Corr),m61.999 (B_m61.999) (Corr),m62.993 (B_m62.993) (Corr),m65.008 (B_m65.008) (Corr),m67.023 (B_m67.023) (Corr),m69.037 (B_m69.037) (Corr),m71.044 (B_m71.044) (Corr),m73.024 (B_m73.024) (Corr),m75.011 (B_m75.011) (Corr),m77.008 (B_m77.008) (Corr),m78.015 (B_m78.015) (Corr),m79.017 (B_m79.017) (Corr),m81.006 (B_m81.006) (Corr),m83.055 (B_m83.055) (Corr),m85.059 (B_m85.059) (Corr),m87.023 (B_m87.023) (Corr),m88.043 (B_m88.043) (Corr),m89.027 (B_m89.027) (Corr),m90.924 (B_m90.924) (Corr),m91.014 (B_m91.014) (Corr),m93.009 (B_m93.009) (Corr),m94.011 (B_m94.011) (Corr),m95.022 (B_m95.022) (Corr),m96.021 (B_m96.021) (Corr),m97.057 (B_m97.057) (Corr),m99.047 (B_m99.047) (Corr),m101.056 (B_m101.056) (Corr),m103.041 (B_m103.041) (Corr),m105.018 (B_m105.018) (Corr),m109.052 (B_m109.052) (Corr),m111.079 (B_m111.079) (Corr),m117.056 (B_m117.056) (Corr),m123.075 (B_m123.075) (Corr),m125.093 (B_m125.093) (Corr),m143.107 (B_m143.107) (Corr),m145.087 (B_m145.087) (Corr),m149.020 (B_m149.020) (Corr),m202.911 (B_m202.911) (Corr),m203.966 (B_m203.966) (Corr),m204.248 (B_m204.248) (Corr),m204.589 (B_m204.589) (Corr),m204.939 (B_m204.939) (Corr),m205.432 (B_m205.432) (Corr),m205.703 (B_m205.703) (Corr),m205.918 (B_m205.918) (Corr),m207.002 (B_m207.002) (Corr),m217.906 (B_m217.906) (Corr),m223.041 (B_m223.041) (Corr),m225.020 (B_m225.020) (Corr),m266.978 (B_m266.978) (Corr),m281.039 (B_m281.039) (Corr),m283.013 (B_m283.013) (Corr),m286.971 (B_m286.971) (Corr),m329.812 (B_m329.812) (Corr),m330.840 (B_m330.840) (Corr),m331.858 (B_m331.858) (Corr),m332.186 (B_m332.186) (Corr),m332.836 (B_m332.836) (Corr),m341.011 (B_m341.011) (Corr),m355.111 (B_m355.111) (Corr),m356.122 (B_m356.122) (Corr),m357.073 (B_m357.073) (Corr),m358.059 (B_m358.059) (Corr),m359.030 (B_m359.030) (Corr),m371.113 (B_m371.113) (Corr),m372.112 (B_m372.112) (Corr),m373.073 (B_m373.073) (Corr),m374.064 (B_m374.064) (Corr),m375.050 (B_m375.050) (Corr),m376.043 (B_m376.043) (Corr),m429.081 (B_m429.081) (Corr),m430.082 (B_m430.082) (Corr),m431.078 (B_m431.078) (Corr),m432.070 (B_m432.070) (Corr),m445.104 (B_m445.104) (Corr),m446.105 (B_m446.105) (Corr),m447.089 (B_m447.089) (Corr),m448.086 (B_m448.086) (Corr),E/N_Act [Td],p-Drift_Act [mbar]
71,2418,44841.8561,2418.0016,2419,1284.062,333.5479,697.8251,1167.425,38450.16,3657.474,4116.941,0,0,0,15333.31,62004.09,33851260,1120.052,176.4058,33851.81,22922.5,237.7922,325110.7,1107.22,2839.477,8597.646,572.8036,176.8755,3657501,0,991.4344,584.4614,5733.023,11004.31,1081.182,165.6087,4285.956,178.4903,6692.633,265.6293,483.9247,95.60815,58.54967,603.2164,62.83978,889.074,4529.752,959.5637,4006.436,136.417,4073.072,111.2123,270.8591,52.73221,60.89025,783.261,222.5809,430.1821,628.1652,1151.634,278.0071,116.2526,308.545,537.2088,68.38369,158.7388,131.5332,275.5181,115.631,221.4457,48.01727,128.0207,9782.484,453.3907,138.0961,56.85422,77.89771,91.86152,37.52513,66.83627,43.05471,97.41408,33.25191,59.70534,137.0571,26.20749,38.3826,24.01549,148643,259.3337,0,998.4816,37.38626,16.11981,57.03703,25.0318,86.11813,75.0803,43.02787,54.03521,124.1252,213.8993,236.4407,3484.956,93087.03,165.2038,60.38576,27.89304,53.03391,74398.22,2987.606,4417.652,583.7462,264.5144,13457.1,1246.122,6904.852,768.9671,441.9201,76.34649,11.00644,2.000644,4.001932,5.002592,6.003863,4.001288,3.001288,1,174.7331,2.803621
71,2419,44841.8561,2419.0016,2420,1617.261,166.774,333.5479,1084.034,35245.22,4076.914,4944.491,0,0,0,14437.33,69181.12,32505930,1447.63,229.329,33414.98,23201.27,369.8533,330929.9,1009.305,2811.156,8904.184,701.2639,132.6573,3760436,0,904.4212,718.825,5853.529,11315.16,1235.086,227.7132,4171.281,222.9698,6979.241,235.9286,597.4222,37.18085,77.13562,627.8574,48.33806,956.3043,4528.179,1106.248,3850.153,179.0076,4109.375,149.4971,264.6505,65.91512,87.95276,720.0984,284.9773,421.0688,653.4737,1219.776,295.63,166.4166,329.2358,457.168,92.14867,175.7612,96.2668,279.2251,87.36359,252.305,59.38176,104.386,9933.441,487.9564,151.9725,34.84607,69.72673,90.1022,36.83881,58.68534,44.64935,92.53194,19.79967,59.70521,109.0726,28.58918,44.19813,11.00712,150394.7,225.0416,0.109375,1087.367,37.49313,26.79853,51.12695,28.01816,93.2018,58.06901,32.47416,71.0462,151.1721,207.3554,237.2148,3635.285,93516.82,127.7443,57.92719,34.06885,51.033,73877.24,3091.114,4565.712,642.5446,254.8519,13714.22,1183.812,6972.327,765.9108,477.346,75.04875,4.001288,9.005151,8.001588,2,5.00322,0,3.001288,3.001288,174.7807,2.802858
71,2420,44841.8561,2420.0016,2421,1917.92,558.4486,833.8741,1033.221,34534.08,3374.939,4363.452,0,0,0,14034.79,65363.11,34409850,1120.518,176.9575,34060.14,22631.34,199.3987,332537.9,1049.011,3012.669,8994.806,822.7487,238.7834,3659022,8.90024,938.1697,745.8135,5622.463,11448.04,1151.131,201.8906,4332.446,235.0985,6779.176,264.5465,562.968,58.42705,104.924,697.7902,53.17186,969.1962,4773.319,1035.443,3917.405,121.0966,3948.201,115.868,321.6913,94.45091,67.13628,776.6018,275.9655,423.3677,694.473,1132.059,231.6667,156.2044,327.6248,513.5129,61.30959,159.9716,149.6447,286.8087,118.4527,224.6674,38.0192,104.3861,9914.237,454.0265,155.0861,55.02031,65.45325,73.30914,30.70234,60.52569,51.02779,101.9105,34.9865,62.82404,127.1893,20.2513,32.56695,18.01164,149244.3,228.5813,0,1084.712,36.75824,18.29308,50.03247,38.02465,83.0977,74.04485,31.02001,68.04422,143.1673,208.3416,229.9136,3594.813,93309.77,157.4813,59.1072,34.02201,59.03756,74494.97,2984.052,4408.753,621.5533,281.4723,13497.65,1236.513,6738.127,774.4663,436.4297,76.04951,10.00581,8.004507,2.000644,6.003863,4.001932,4.001932,4.002575,4.001932,174.7569,2.80324
71,2421,44841.8561,2421.0016,2422,1589.902,583.7158,1334.201,750.4842,35444.72,2919.679,3694.346,0,0,0,14158.53,61206.19,32354000,1044.136,254.7221,35022.34,23060.31,214.6909,334796.2,1117.963,2746.952,8816.096,827.3033,175.0967,3650229,0,942.2439,639.8946,5936.601,11525.8,1113.31,189.1815,4359.418,141.4652,7161.028,218.8007,564.121,53.11559,72.36364,630.9323,33.83659,886.7083,4717.365,892.9156,3816.876,160.1072,4090.675,142.0345,340.311,59.57757,67.6517,853.9474,253.4996,402.4324,692.2281,1105.66,252.9219,183.8427,276.7184,475.42,85.51662,162.2334,123.2216,273.0452,107.6678,267.5845,56.74762,111.7716,9986.236,408.5313,121.0109,45.33448,83.80618,84.99578,27.29095,51.60442,36.67058,106.4065,24.04257,73.19983,120.0404,16.67748,47.03334,8.349155,149171.3,271.6081,6.003219,1068.32,25.665,26.19665,55.77836,36.01975,106.2097,69.02181,42.02718,57.97511,131.2669,215.2431,247.5947,3632.407,93150.35,178.2924,63.34594,47.7262,52.70604,74316.7,3049.66,4490.804,642.2906,272.1616,13611.82,1208.822,6727.233,776.2897,425.3645,92.0601,5.002575,8.005151,6.003863,1,8.004507,2.001288,6.003863,4.001932,174.8521,2.801714
71,2422,44841.8561,2422.0016,2423,2173.979,543.8069,1000.647,1000.659,34155.91,3042.039,4347.075,0,0,0,15886.9,63703.35,33354680,1327.521,200.4552,33862.31,23031.27,277.4248,341225.3,1001.597,3203.419,8826.471,598.5859,238.7827,3549062,0,935.4079,911.2114,5630.763,11553.5,1164.964,242.9717,4540.692,119.6473,7051.727,201.5765,548.1104,53.11567,128.5929,583.9464,39.29038,1056.46,4768.07,914.3653,3735.45,176.0305,3893.735,130.8217,366.3651,87.88735,64.28636,809.4807,225.4779,446.6081,719.6765,1160.044,217.4699,163.1532,369.9356,454.8022,89.60622,145.879,136.2478,329.2418,134.7986,277.7098,58.02832,133.9297,9965.361,488.6517,147.6608,34.45937,73.30247,78.5393,27.10436,74.9869,52.17389,108.9358,32.85954,80.53326,121.3361,19.06,39.54568,10.27223,149476.9,192.7354,2.000644,1079.438,23.37446,35.2806,60.03913,26.01683,80.05223,73.13363,32.02082,71.04622,153.1808,236.4476,220.3856,3755.774,93584.58,143.2965,55.58489,35.02265,48.02977,75592.64,3034.819,4545.291,613.7994,310.1095,13641.76,1196.53,6910.383,740.4323,480.7391,75.04872,21.01359,11.0071,12.00708,3.001288,10.0058,9.005795,5.002576,6.003863,174.7569,2.80324
71,2423,44841.8561,2423.0016,2424,1834.229,250.161,1000.647,815.6336,38549.33,2681.446,4154.564,0,0,0,15896.03,66050.61,32181820,1078.802,224.4362,34819.39,23776.97,327.8422,337001.2,1008.599,2784.453,8144.365,806.9244,176.8762,3722906,0,1055.477,813.209,5575.556,10801.04,1178.828,262.2155,4296.352,182.7411,6376.056,256.6201,541.5816,90.29669,94.83743,620.4016,53.17186,908.301,4513.515,874.506,3729.316,133.3652,4248.151,130.8211,344.3471,70.66633,84.56998,708.9937,256.9305,442.4342,664.1378,1224.416,239.9827,152.1279,308.5642,458.9586,75.37487,139.3571,105.6009,272.4585,110.0192,239.544,64.03255,110.2879,9866.071,403.5739,137.302,38.51404,58.99931,91.23431,35.2464,58.68535,47.83849,88.07685,29.69957,49.98566,151.2893,18.80403,43.72542,10.00644,149337.4,207.8448,3.001932,1023.897,32.02074,23.01489,48.6879,30.12531,81.05306,66.04293,28.01814,76.04967,159.2821,210.3531,246.4727,3764.56,93019.83,176.0018,68.40249,37.02393,82.88216,75521.05,3059.788,4478.865,622.7756,272.6579,13675.29,1177.562,6942.193,750.9783,464.013,57.75631,47.03043,24.01549,16.01032,7.003863,18.04286,9.005812,13.50869,5.002576,174.8521,2.801714
71,2424,44841.8561,2424.0016,2425,1753.611,333.5493,471.659,1478.659,35372.32,3318.271,4277.847,0,0,0,15169.62,66392.87,36156300,1052.016,291.3131,33055.73,22605.13,207.9392,343788.6,1018.833,2961.368,9208.116,808.6763,204.6164,3634640,0,990.3971,726.5096,5659.218,11593.75,1142.861,179.4098,4541.664,114.5036,6412.589,209.2368,456.6064,62.10766,83.81631,513.7146,48.33814,983.8127,4814.404,987.0278,3481.113,148.4275,4403.939,153.9998,351.4566,91.40235,91.33555,816.866,277.0419,471.7022,737.3898,1191.281,281.3856,175.7314,298.3228,433.3501,49.51911,165.8866,136.6533,265.9462,145.317,242.2072,52.02527,97.81596,10037.79,361.4301,154.584,38.82927,82.23601,96.00051,37.52514,76.29887,52.62246,91.41483,22.62826,55.53977,144.8387,16.67748,40.70878,16.01032,149950.6,248.5978,1,1069.513,22.82728,19.01225,48.0312,37.72762,103.0785,88.41308,50.37643,79.04798,165.4655,218.5025,216.3655,3648.626,93467.86,172.2189,64.1272,35.02274,72.0467,72728.97,3043.66,4494.928,641.862,300.3692,13311.47,1287.62,6729.567,803.6541,480.9398,76.04932,123.1026,43.0279,26.65781,15.00969,57.0363,30.0194,22.01422,12.00773,174.7807,2.802858
72,2499,44841.857,2499.0016,2500,1479.802,333.4944,1417.589,833.874,37117.87,2716.949,5083.019,0,0,0,15312.43,62319.59,32977530,639.3568,327.3164,34607.91,24162.04,224.5813,380907.8,1132.363,3098.802,9146.705,615.3651,219.9207,3674309,8.834913,742.4376,558.5904,5345.738,9371.116,519.1019,215.1786,2456.011,120.8647,6197.466,212.3358,653.0137,26.55775,132.393,560.7795,58.0027,752.3829,3881.526,505.5331,1707.481,93.05007,3383.502,126.1508,298.6537,59.79043,47.35939,406.894,121.6603,334.0776,623.971,1160.102,299.7225,129.7706,285.1914,108.7743,53.32317,148.7056,118.9368,194.6058,113.815,216.2024,60.03048,126.4128,9757.751,411.574,100.71,20.17399,33.96928,89.01833,37.52502,39.12346,28.70312,85.99242,13.20901,30.99698,20.51172,11.91246,26.75147,13.88398,150613.3,197.0905,2.908121,1055.348,30.01946,23.01486,48.89105,64.76081,115.0867,235.5369,66.82476,32.0207,109.086,106.0768,93.06471,4275.648,94793.72,172.2415,74.02943,28.76858,108.0745,26026.24,1838.39,2018.212,308.9483,232.2575,4076.354,487.7231,2234.401,316.7724,156.328,31.02006,1807.701,311.6443,220.2588,67.88783,568.8467,123.0989,179.2307,53.03436,174.6375,2.804384
72,2500,44841.857,2500.0016,2501,1607.006,333.5493,1000.647,333.5479,36768.41,3436.173,4881.478,0,0,0,12496.14,63947.89,33792300,517.7986,123.4841,33148.66,22989.36,132.1064,372517.9,1206.465,2919.505,8738.831,729.7959,221.0952,3735947,0,1030.136,720.0384,5175.179,9209.35,373.8213,199.4509,2487.799,146.2877,6047.405,204.4906,591.2795,31.86588,82.29932,644.4514,53.1721,816.4175,3916.349,594.4632,1708.908,110.6826,3656.547,160.7234,327.2563,71.95052,76.66129,345.3572,141.3832,332.9135,572.5019,1241.359,226.1606,134.0159,238.1152,101.0873,47.16109,154.356,116.7344,278.8087,99.5102,230.1255,62.03162,106.3559,9362,460.2553,84.86822,38.91525,21.45427,78.54563,41.84259,43.51722,25.51385,90.37726,21.16982,27.76979,25.28093,28.59001,29.07771,18.83248,150566.4,235.8527,4.001932,1040.035,23.03051,30.6448,57.25595,53.34727,102.074,167.3059,75.04831,35.0227,85.05562,119.089,125.1001,4252.736,93795.9,152.1731,55.51491,35.02263,108.528,36621.61,2243.344,2639.773,331.41,219.6844,5958.531,694.4187,3138.114,451.8546,240.4396,58.14717,1315.438,281.613,189.0643,61.03963,440.0407,120.0932,165.192,39.88519,174.685,2.803621
72,2501,44841.857,2501.0016,2502,1977.233,583.7089,1000.647,1262.212,37271.18,3459.546,5344.548,8973.058,0,0,14456.06,66593.23,30502560,417.727,158.7658,33481.98,23227.32,145.3177,366990.4,1228.957,3075.544,9692.36,646.0603,237.8155,3577357,0,1036.299,765.0488,5508.79,8885.175,579.0843,249.735,2510.986,146.3108,6259.367,235.9281,527.6175,63.26155,107.4953,717.4312,64.14232,750.1716,4089.682,478.2823,1698.834,74.22031,3733,126.2947,298.7982,49.28529,33.82791,388.6647,162.468,291.3471,574.0854,1186.224,231.6774,114.3304,244.9175,128.5515,35.55491,182.5217,106.5476,232.5136,108.3975,218.8172,58.02974,128.0136,9523.254,429.8512,92.27041,27.50999,28.60582,75.87244,25.58527,49.3502,17.54073,100.4115,16.97114,19.43887,28.95772,16.6775,35.09312,16.01033,149651.6,269.4857,5.003219,1068.399,26.98619,21.01364,43.02795,49.89172,90.40268,207.1365,58.38096,36.02328,90.05871,117.6107,127.1306,4237.114,92720.5,157.1955,65.54313,31.33275,102.0706,37397.86,2313.608,2572.651,347.6321,225.5963,6341.172,715.3861,3291.357,432.5889,241.5918,48.03117,971.9829,184.2231,119.0962,42.02729,316.4012,92.05998,132.1266,42.02721,174.7801,2.802095
72,2502,44841.857,2502.0016,2503,1790.749,500.3219,580.9402,833.8768,35902.87,3284.64,4194.853,0,0,0,15082.92,64674.4,33202160,600.5783,211.687,33910.33,23592.44,211.3713,370105.6,1148.452,3111.925,9023.718,634.6177,184.511,3693242,0,890.2243,663.7491,5724.835,9179.499,534.7,227.7127,2604.35,133.5881,6031.085,283.1149,528.8873,47.78503,71.99371,592.8387,33.83659,831.6202,4049.042,694.1132,1643.568,117.1903,3812.378,142.0343,281.8815,73.82504,43.97626,402.5275,166.5069,337.0288,565.764,1144.288,280.6124,139.3703,289.5871,83.27997,51.87719,171.2464,98.33089,219.2273,138.3113,237.4953,44.02227,104.7635,9724.943,452.1788,80.65936,39.38096,30.39355,79.48702,31.58849,42.38377,13.52308,68.939,23.19725,22.21578,27.75123,19.06001,33.72593,10.00581,150464.8,237.6018,2.938748,1083.236,31.94253,29.95686,55.9582,35.0227,78.20382,141.0024,52.87688,48.0312,91.05598,122.1019,125.1221,4184.835,93831.24,175.2286,72.14183,39.38494,76.97197,35531.01,2260.887,2310.279,330.8365,205.9435,6019.897,663.8593,3184.103,420.3098,270.5001,44.02858,630.9443,132.1229,95.06213,18.01159,227.3825,63.04087,89.05799,29.01871,174.7801,2.802095
72,2503,44841.857,2503.0016,2504,1628.664,502.6028,583.7089,1334.194,34770.57,2952.598,4479.36,0,0,0,13743.1,62782.07,34530350,397.2953,130.6164,33813.03,24253.83,145.3172,364517.7,1231.761,3291.691,9171.616,769.1774,141.501,3710276,0,790.986,710.3655,5664.684,8992.597,497.4718,220.7881,2495.697,159.0335,6292.89,261.2841,523.7661,53.11576,77.15554,537.2996,53.17194,869.4053,4372,542.8156,1801.016,105.3262,3921.495,111.9204,322.502,84.37143,40.59354,383.484,143.3527,322.1301,669.3103,1089.569,226.0236,141.3239,301.1349,123.0086,49.51911,126.1808,136.5575,274.9168,125.386,263.5757,57.38134,84.68355,9628.44,416.0514,86.33962,38.51413,26.81785,97.06391,20.4682,47.27432,14.35151,91.41928,19.79969,24.99284,22.9248,27.39872,51.5312,23.01484,148577.9,261.1811,7.003863,1078.069,25.1136,29.01096,54.92626,46.16277,106.2406,122.0191,63.83855,42.02721,87.05679,133.7603,130.0999,4256.218,93364.42,148.1778,63.68422,40.94849,84.05466,34290.13,2272.488,2339.002,319.0893,191.8389,5804.879,700.7338,3124.241,410.2292,224.6538,47.03044,395.0172,99.65881,77.0501,17.05003,155.1714,49.0318,49.03181,20.01296,174.7801,2.802095
72,2504,44841.8571,2504.0016,2505,1584.362,500.2697,667.0986,583.7103,32872.44,3085.969,3890.759,0,0,0,13458.53,64156.3,33306270,714.6449,264.6099,33549.99,23153.95,174.6799,366708.4,1079.942,2876.141,8985.058,606.092,179.45,3680648,0,793.9313,766.7856,6121.955,8928.199,535.2575,291.0876,2391.276,155.2809,6013.381,207.4877,603.7153,63.73877,72.72505,595.2394,62.83961,858.3635,4295.874,580.7558,1659.874,66.4076,4074.764,112.1325,337.3336,63.27848,50.74195,424.3123,143.9786,278.5212,678.2683,1213.067,247.5234,117.3298,243.6705,88.59124,47.16102,148.2733,90.51976,257.9426,130.9728,250.6907,56.02844,120.8965,9679.47,382.541,92.4175,39.11589,21.45427,66.32715,30.70225,43.41537,30.29773,95.91557,21.21395,18.05034,22.92486,13.10371,46.42444,12.00774,149504.1,229.9443,4.057298,1098.914,37.80165,31.02004,57.03699,45.09958,80.21642,129.1042,45.99074,40.98742,93.74515,129.1317,144.164,4229.817,92201.77,180.1483,80.54028,33.60765,50.03238,33755.11,2255.532,2207.442,338.8633,177.7535,5800.295,658.6322,3041.576,388.4255,225.3707,39.01749,242.1705,65.04233,52.0337,13.00774,83.05396,38.02462,40.02592,14.00903,174.7801,2.802095
72,2505,44841.8571,2505.0016,2506,1555.374,83.33335,778.201,1084.038,33900.98,4634.776,4338.28,0,0,0,14535.16,66272.55,33195520,585.6887,136.2295,34055.41,23634.01,204.0433,364398.8,1148.747,3001.573,9092.033,780.7263,146.8551,3782172,0,949.5349,720.0081,5686.532,9368.142,513.9182,186.3097,2739.464,156.2501,5966.442,233.0965,615.364,31.8693,57.44476,703.2894,52.94519,865.3173,4458.196,534.3469,1745.364,62.30291,4244.285,134.5587,336.8008,70.30958,54.12463,437.6119,196.488,283.0156,646.0731,1188.131,270.324,132.4742,263.5032,120.9127,66.02556,172.504,101.3086,234.5531,111.7785,235.8707,60.03041,151.294,9818.277,405.3289,79.1139,36.329,23.24215,71.56364,32.40799,50.01873,31.8924,94.41149,15.03208,19.4389,32.57745,15.4862,31.40394,17.01034,150244.7,294.1771,3.001288,1050.542,25.42269,22.01425,50.03251,48.03119,96.07414,113.1273,45.02925,34.92826,94.06535,124.8382,147.6003,4255.652,92410.49,157.1915,56.46879,35.08515,58.03767,33306.93,2107.819,2204.024,303.6901,140.1391,5592.461,644.5108,3019.428,384.4251,221.1763,41.02665,122.2541,33.02143,36.02326,11.00708,57.03699,29.0188,27.01745,9.005795,174.7801,2.802095
72,2506,44841.8571,2506.0016,2507,1837.002,815.1431,468.7302,636.4772,30293.37,3822.083,4930.583,0,0,0,17113.12,69527.45,34255630,575.6852,274.7389,33731.82,25284.1,171.7392,366873.8,1131.503,3276.362,9219.085,688.8731,114.9689,3796062,0,1278.119,747.5779,5983.781,9253.437,566.7401,188.9784,2964.187,201.2767,5980.31,259.5014,595.1616,37.15852,94.11382,596.4843,38.67046,763.8263,4495.92,604.1761,1588.531,70.31406,4089.921,119.6081,337.7722,60.28473,43.97638,398.1266,157.0923,260.6343,696.2573,1262.813,308.8548,127.1305,243.3072,86.48596,40.08689,161.5559,136.4206,258.7378,105.7057,240.5249,56.02831,113.7567,9675.386,412.8587,93.46224,38.84371,32.1814,97.74541,27.28985,40.75387,25.51384,111.558,18.38543,18.05039,34.99061,25.6491,31.40382,18.01162,149292.2,247.5209,1,1024.008,34.51458,31.19987,63.04096,41.19515,85.09488,99.15825,43.02785,55.03574,94.0612,112.8812,139.1387,4261.878,93129.73,174.7833,90.77834,24.01549,48.03049,33643.05,2289.84,2156.372,347.0836,152.1507,5689.941,688.2846,3075.883,437.2151,194.0234,53.44098,66.04234,36.0233,16.19794,7.00322,34.02196,12.00774,14.00837,13.00774,174.8997,2.800951
72,2507,44841.8571,2507.0016,2508,2093.001,738.9208,1000.648,1000.649,34424.85,4004.231,4045.218,0,0,0,14244.83,65369.11,34426420,886.7679,176.4067,33735.58,22673.29,184.9501,369564.7,1120.396,3370.239,8922.778,831.9481,180.9007,3705768,0,930.1381,709.6727,5686.21,9087.019,531.5898,213.9117,2661.198,209.2043,6022.627,232.4616,600.6414,47.80403,84.23825,533.9354,58.00263,732.2147,4500.6,516.2867,1583.725,75.28095,4006.812,130.8212,295.9854,87.887,60.89042,436.8156,173.4282,280.377,691.0668,1245.433,256.4749,95.61743,298.3349,74.16402,58.95121,157.7794,116.5791,261.5255,114.1384,221.0428,76.75767,145.7469,9802.946,426.3553,56.50994,25.67605,24.86236,83.78191,18.76247,50.53469,28.3792,91.41945,8.484661,19.43883,37.80909,17.86871,29.90456,15.00967,150140.5,233.1865,5.003219,1069.159,29.6088,26.01686,47.03052,44.02859,92.04816,86.0603,56.03644,41.02666,92.22426,117.9321,119.0963,4292.096,92075.35,150.2733,64.71646,31.52034,51.61935,33735.1,2231.203,2147.488,308.1414,166.178,5670.418,658.2312,3076.543,405.7993,221.2722,42.02723,52.03386,24.01549,13.00837,7.003863,20.01291,11.00644,10.00579,8.005151,174.8759,2.801332
72,2508,44841.8571,2508.0016,2509,1076.224,250.161,781.7531,583.7089,35045.28,2785.679,5727.011,0,0,0,12545.82,66088.99,33214070,669.4392,123.4841,33933.62,24415.66,224.5818,371364.9,1143.642,3403.275,9711.21,799.8118,176.8758,3688294,0,862.499,696.8333,6397.173,9395.089,588.1401,172.5089,2551.74,184.4783,5871.588,194.6408,632.4208,26.55783,102.8742,558.2734,60.10805,866.7668,4548.566,516.5417,1641.52,116.0687,4055.162,134.559,305.365,64.32923,30.44289,332.1268,189.413,250.7623,676.2498,1134.255,250.8604,154.5579,239.9964,121.1347,63.55684,155.4727,96.91162,317.3995,96.07056,227.219,52.02639,118.1731,10024.75,390.7239,80.99749,29.45868,23.24218,90.70934,39.2307,29.34256,28.70304,83.92603,16.97114,13.88397,27.75129,19.85108,35.63836,12.00773,150792.4,205.9105,2.001288,1047.64,19.58483,28.58883,58.03782,41.02651,91.21967,73.91969,40.02592,46.02987,83.05419,126.0218,139.1388,4399.965,92458.49,132.3537,64.98112,41.40184,59.03835,33048.88,2241.048,2125.894,295.3555,132.6638,5575.1,701.2222,3059.489,351.9431,214.3488,38.04021,32.01715,20.01296,14.00906,4.001288,14.00905,4.002575,9.005168,5.003219,174.8759,2.801332
72,2509,44841.8571,2509.0016,2510,1584.724,667.0974,750.4856,1084.036,32924.31,3668.356,3447.069,0,0,0,16344.85,64141.54,33245930,632.0608,246.9684,34114.49,21964.9,171.7392,369862.6,1240.734,3055.879,9058.257,702.0497,212.2521,3578667,0,983.4342,889.2498,5972.118,9410.102,588.201,163.0479,2493.964,89.05826,5547.527,182.8441,710.0552,42.49248,82.29923,546.0042,58.00566,763.3525,4409.039,498.4189,1738.541,70.30041,4377.486,127.0703,291.7194,68.11229,64.27326,462.812,210.5044,264.5743,618.6574,1125.203,259.8236,125.6942,254.4412,91.98064,75.18156,144.5941,121.1316,270.3513,125.7182,239.5945,60.2649,118.1728,9824.283,392.4327,112.6375,32.94046,28.68951,89.15435,29.04996,52.16474,27.10848,91.41954,19.79969,24.9928,27.75115,18.73421,25.58834,12.00773,150690.1,204.0569,2.000644,1108.742,21.47481,20.37254,50.03251,39.37711,84.05121,92.32922,40.0252,44.02859,100.0452,143.1632,144.1564,4326.904,92365.37,153.9002,68.97523,61.0397,38.71249,32231.35,2056.708,2070.74,317.3638,132.1083,5635.982,686.9285,3008.242,425.8308,242.541,51.7759,44.02856,15.00969,7.004523,6.00322,19.01162,9.005795,16.2683,4.001932,174.8759,2.801332
