,AbsTime,RelTime,Cycle,m15.010 (B_m15.010) (Corr),m15.973 (B_m15.973) (Corr),m16.982 (B_m16.982) (Corr),m17.009 (B_m17.009) (Corr),m18.018 (B_m18.018) (Corr),m18.886 (B_m18.886) (Corr),m18.940 (B_m18.940) (Corr),m19.016 (B_m19.016) (Corr),m19.454 (B_m19.454) (Corr),m19.737 (B_m19.737) (Corr),m20.009 (B_m20.009) (Corr),m21.008 (B_m21.008) (Corr),m26.999 (B_m26.999) (Corr),m27.988 (B_m27.988) (Corr),m28.991 (B_m28.991) (Corr),m29.975 (B_m29.975) (Corr),m30.989 (B_m30.989) (Corr),m31.976 (B_m31.976) (Corr),m32.973 (B_m32.973) (Corr),m33.005 (B_m33.005) (Corr),m33.968 (B_m33.968) (Corr),m36.641 (B_m36.641) (Corr),m36.917 (B_m36.917) (Corr),m37.017 (B_m37.017) (Corr),m37.663 (B_m37.663) (Corr),m37.752 (B_m37.752) (Corr),m38.004 (B_m38.004) (Corr),m39.002 (B_m39.002) (Corr),m41.007 (B_m41.007) (Corr),m42.002 (B_m42.002) (Corr),m43.016 (B_m43.016) (Corr),m43.975 (B_m43.975) (Corr),m45.002 (B_m45.002) (Corr),m45.962 (B_m45.962) (Corr),m47.035 (B_m47.035) (Corr),m48.022 (B_m48.022) (Corr),m48.979 (B_m48.979) (Corr),m49.978 (B_m49.978) (Corr),m50.999 (B_m50.999) (Corr),m53.014 (B_m53.014) (Corr),m55.014 (B_m55.014) (Corr),m57.037 (B_m57.037) (Corr),m59.023 (B_m59.023) (Corr),m60.023 (B_m60.023) (Corr),m61.011 (B_m61.011) (Corr),m62.003 (B_m62.003) (Corr),m63.002 (B_m63.002) (Corr),m65.030 (B_m65.030) (Corr),m69.041 (B_m69.041) (Corr),m71.048 (B_m71.048) (Corr),m73.032 (B_m73.032) (Corr),m74.027 (B_m74.027) (Corr),m75.019 (B_m75.019) (Corr),m77.010 (B_m77.010) (Corr),m78.017 (B_m78.017) (Corr),m79.022 (B_m79.022) (Corr),m81.017 (B_m81.017) (Corr),m83.059 (B_m83.059) (Corr),m85.058 (B_m85.058) (Corr),m87.031 (B_m87.031) (Corr),m88.048 (B_m88.048) (Corr),m89.035 (B_m89.035) (Corr),m90.925 (B_m90.925) (Corr),m91.020 (B_m91.020) (Corr),m93.013 (B_m93.013) (Corr),m94.016 (B_m94.016) (Corr),m95.027 (B_m95.027) (Corr),m96.029 (B_m96.029) (Corr),m97.057 (B_m97.057) (Corr),m101.057 (B_m101.057) (Corr),m103.045 (B_m103.045) (Corr),m105.032 (B_m105.032) (Corr),m107.032 (B_m107.032) (Corr),m109.059 (B_m109.059) (Corr),m111.078 (B_m111.078) (Corr),m117.060 (B_m117.060) (Corr),m125.093 (B_m125.093) (Corr),m143.113 (B_m143.113) (Corr),m149.027 (B_m149.027) (Corr),m151.034 (B_m151.034) (Corr),m203.960 (B_m203.960) (Corr),m204.933 (B_m204.933) (Corr),m205.922 (B_m205.922) (Corr),m207.005 (B_m207.005) (Corr),m217.909 (B_m217.909) (Corr),m223.046 (B_m223.046) (Corr),m224.050 (B_m224.050) (Corr),m225.026 (B_m225.026) (Corr),m228.995 (B_m228.995) (Corr),m266.983 (B_m266.983) (Corr),m268.971 (B_m268.971) (Corr),m281.054 (B_m281.054) (Corr),m282.058 (B_m282.058) (Corr),m283.028 (B_m283.028) (Corr),m285.015 (B_m285.015) (Corr),m286.988 (B_m286.988) (Corr),m297.068 (B_m297.068) (Corr),m299.047 (B_m299.047) (Corr),m329.812 (B_m329.812) (Corr),m330.846 (B_m330.846) (Corr),m331.860 (B_m331.860) (Corr),m341.026 (B_m341.026) (Corr),m342.022 (B_m342.022) (Corr),m343.009 (B_m343.009) (Corr),m355.131 (B_m355.131) (Corr),m356.143 (B_m356.143) (Corr),m357.094 (B_m357.094) (Corr),m358.080 (B_m358.080) (Corr),m359.040 (B_m359.040) (Corr),m360.035 (B_m360.035) (Corr),m371.127 (B_m371.127) (Corr),m372.127 (B_m372.127) (Corr),m373.088 (B_m373.088) (Corr),m374.079 (B_m374.079) (Corr),m375.072 (B_m375.072) (Corr),m376.054 (B_m376.054) (Corr),m429.097 (B_m429.097) (Corr),m430.093 (B_m430.093) (Corr),m431.089 (B_m431.089) (Corr),m432.081 (B_m432.081) (Corr),m433.068 (B_m433.068) (Corr),m445.114 (B_m445.114) (Corr),m446.115 (B_m446.115) (Corr),m447.099 (B_m447.099) (Corr),m448.096 (B_m448.096) (Corr),m449.089 (B_m449.089) (Corr),E/N_Act [Td],p-Drift_Act [mbar],group_id
1128,44843.7646,1128.0004,1129,4532.659,333.5493,855.5322,1094.134,31940.43,3891.501,5763.969,27948650,1505098,17752.94,73431.35,36098060,21584.18,617.4334,110907.3,28182.17,7098.022,556167.1,5243.803,15949.42,1342.439,151.4293,194.4928,3453527,761.1464,569.8036,4009.765,16953.29,5166.415,2383.705,16097.16,449.8543,123313.3,799.1555,1558464,23573.01,1087.556,113.1552,621.9478,1859.852,3137.734,1663.478,9342.666,584.524,1831.954,323.5663,21018.87,11203.07,1780.068,435.2053,1947.433,169.5588,739.1857,624.8003,115.8184,237.2894,386.8983,805.8134,122.6228,3550.722,213.5594,82.43371,157.0154,419.6176,2586.174,175.5174,4413.046,259.5948,228.0656,193.4755,38.39777,57.98373,201.6646,76.12753,78.13795,23.97793,81.94902,165.3051,138.4476,61.92369,47186.34,487.4827,23.01486,56.03648,37.05178,317.6131,71.04629,89.06181,101.0377,105.0686,97.06348,216.3723,67.0435,267.9054,86.05608,341.4008,33.02143,71.04637,1901.988,26410.08,164.8997,311.7422,77.0501,93.06078,106810.1,3523.198,7576.422,1037.901,862.3351,144.5606,17094.62,1427.092,8852.927,1023.061,648.735,106.7105,5078.736,770.4678,554.3033,116.0722,46.7959,1266.525,279.5637,417.2688,97.06304,73.04742,175.7632,2.791032,156
1129,44843.7646,1129.0004,1130,4566.184,416.8813,958.4672,991.3688,34740.29,3904.111,5745.256,27568020,1516823,16977.25,75552.8,38347420,21861.92,518.4797,113761.6,28001.3,6875.432,552012.9,5193.303,16306.33,1059.713,155.1114,229.5788,3277012,792.4051,464.882,4074.271,17168.95,5143.754,2410.965,16605.51,477.9945,122154.1,879.8994,1577213,22392.5,1348.398,182.0095,565.6299,1888.464,3280.07,1843.486,9213.764,512.0591,1918.909,377.4657,21127.29,11609.64,1772.988,381.2224,1965.011,154.6856,843.6761,695.923,161.2969,291.626,349.6768,816.9811,141.4879,3466.085,278.4702,71.14811,126.0162,418.4432,2401.683,223.8026,4350.426,205.6124,246.2228,182.7296,23.15316,50.58913,229.6896,96.41396,88.92673,20.98058,91.19652,152.735,125.9886,59.4809,47371.27,465.9579,28.01808,57.94408,34.02203,285.927,50.03245,83.47287,96.0666,106.0498,88.05755,200.3034,48.03114,269.9049,87.14288,361.2411,43.02789,73.04742,1812.386,25869.53,126.1299,298.6892,75.04901,83.49168,102810.9,3609.416,7463.938,1021.28,788.3196,141.8808,16587.88,1495.67,8665.219,1008.974,617.5622,123.0913,4881.264,691.5147,493.1729,105.0686,49.84464,1178.752,259.0657,402.3709,112.073,56.03624,175.8112,2.790269,156
1130,44843.7646,1130.0004,1131,5172.727,917.261,583.7089,416.9349,33634.37,3785.579,4885.173,27968030,1544350,20990.92,67515.87,38315840,21139.21,728.3788,114277.4,28034.23,6157.909,538759.2,4899.077,15991.99,1130.145,192.093,203.2643,3490305,899.4017,423.4008,4256.807,17211.84,5197.835,2442.26,17000.01,468.5087,121703.8,876.6948,1588564,23785.89,1177.133,113.1853,556.8376,1748.725,3308.594,1553.845,9055.436,551.6439,1902.219,291.5609,20914.05,11771.3,1937.322,415.9502,1703.025,106.2413,791.9959,651.8821,115.71,224.3943,364.7839,773.2611,134.414,3379.279,213.6622,126.4563,150.0746,373.3397,2561.583,191.0696,4636.275,223.3555,231.8576,197.0006,47.12447,63.10014,220.4571,79.20922,71.7593,10.49029,91.64134,149.8527,123.3027,80.47852,47538.86,499.1962,31.01999,50.26706,33.1899,268.1531,43.02785,87.05692,107.0847,91.68494,99.32284,206.6119,56.03642,253.5062,83.05429,368.4271,36.35163,66.51192,1841.661,25929.24,131.126,273.7424,69.52174,79.05137,102257.8,3660.661,7385.961,1045.328,794.4897,125.0963,16179.36,1404.265,8726.618,973.9979,637.3035,97.06328,4191.686,680.9646,471.8702,92.06001,33.02133,1103.061,217.0342,364.0351,93.06049,60.03896,175.8353,2.789888,156
1197,44843.7654,1197.0004,1198,1639.576,583.7089,1000.648,1311.398,32682.35,4636.62,6432.056,27943350,1588424,17588.41,72301.61,38102920,1044.877,224.5063,44087.33,27130.08,422.899,766492.4,4500.601,12015.47,1359.014,196.3183,212.1746,3554164,911.6722,640.878,4361.797,9213.616,1036.776,760.5252,2808.529,263.5113,4726.539,311.6854,2544.911,38.38682,58.43246,118.299,503.2894,760.7489,2641.372,563.6929,3786.413,183.5869,326.2737,67.27388,223.5595,75.4277,250.9296,152.33,203.494,25.98207,175.2078,583.7839,128.5836,81.08884,145.8894,128.5323,56.59487,169.5186,59.46132,28.02811,118.6699,188.9902,66.02898,81.89241,4017.039,211.6294,85.7218,24.17755,19.19881,25.57985,53.34332,32.60052,38.96921,16.48477,10.36941,18.09797,45.35841,25.7034,50465.44,548.5235,18.01096,28.01813,30.0194,147.1658,25.01615,54.03159,69.04494,2.000644,6.003863,145.1615,27.0174,42.22202,8.005152,13.0084,28.01808,58.03703,1692.452,33181.59,156.1792,119.0882,30.01947,37.02389,47.03044,26.01681,87.06042,22.01418,83.20295,15.00967,11.00708,7.003863,14.00837,5.002575,4.001288,2.000644,2232.304,410.2696,309.4051,72.61749,21.01356,475.9735,132.3969,206.2998,60.59404,38.02392,176.0289,2.789888,157
1198,44843.7654,1198.0004,1199,2258.534,535.175,833.8726,1500.981,35512.05,3381.1,4924.188,28838410,1766827,18600.63,75566.92,37466830,1036.276,229.2671,43988.67,26291.64,316.9027,685495.6,4062.932,11976.5,1138.217,206.2433,167.9714,3641301,1118.951,604.1165,5027.5,9621.759,1110.649,745.4385,2784.498,209.894,4819.776,332.9913,2287.276,16.45297,60.6318,113.1553,506.1985,791.1678,3105.772,669.1674,3997.427,155.5107,434.9298,82.2235,197.3117,73.79418,409.3357,125.6634,244.2369,47.58437,195.6604,628.7146,113.0603,78.39533,182.9828,193.9028,86.65175,162.1949,96.37543,23.71597,116.9574,145.7963,86.03822,117.4805,4607.043,250.4649,82.8375,48.27152,12.21742,30.69719,40.55222,44.01074,38.2715,7.493065,44.43204,47.05484,45.35925,34.48673,51971.9,494.3336,14.00903,47.02698,45.02858,186.3773,37.02332,51.03328,75.04895,12.0071,6.003236,155.1856,37.72758,48.15624,13.00708,23.01488,27.68976,51.03312,1591.535,33383.34,168.8031,133.1311,39.02519,39.02521,839.3498,128.5518,201.3865,47.03048,90.29257,28.01809,101.5977,19.01228,88.05407,20.01289,23.01481,5.002576,2614.082,452.5414,304.6577,63.04094,22.01425,644.9394,184.2478,228.4014,87.05679,38.02467,176.0049,2.790269,157
1199,44843.7654,1199.0004,1200,2417.965,750.4856,1167.425,583.7089,35452.18,4915.782,4571.111,28098930,1814246,17060.15,77008.36,37016320,1013.13,254.1728,42450.48,27992.51,385.9684,659124.1,4987.009,12659.86,1193.578,196.318,331.6447,3461033,1302.551,701.9689,5754.742,10203.24,882.4774,628.7185,2757.31,241.6962,4175.303,281.9402,2005.183,43.32829,90.30485,97.72142,506.4341,770.0051,3537.007,666.5583,4206.104,207.0227,433.1272,75.57359,271.5797,97.41062,494.3173,172.0635,430.505,65.44343,213.1723,592.0438,181.9149,112.9796,191.4032,172.9501,68.38541,123.906,121.9779,38.80804,113.7641,202.7186,65.78741,90.59246,4856.817,257.0953,128.355,42.83821,33.16154,24.68111,40.01176,37.49057,55.81273,16.48477,24.62413,49.46769,54.6637,43.54857,54721.79,581.316,22.64744,48.03133,42.02721,218.4832,44.02853,72.04636,75.04893,67.57161,46.02996,192.5594,48.03109,160.0004,39.99467,173.4551,29.0187,57.03712,1586.508,34880.82,159.1736,211.4799,55.03569,63.04092,36678.49,2352.314,3125.009,455.5705,371.0219,88.5343,5157.929,644.5912,3015.14,435.2798,232.9171,49.75891,3221.658,491.3906,399.3541,88.05732,29.01872,792.7278,228.3798,300.2406,68.04429,40.02589,175.7882,2.79294,157
1200,44843.7654,1200.0004,1201,2031.92,500.3233,1334.199,1365.469,33432.11,3670.614,4892.762,28150800,1860900,19432.71,79494.68,37685820,1123.494,246.9709,42973.09,27827.38,396.1289,642959.4,4755.852,12669.41,1120.459,215.8343,185.6516,3606395,1364.439,713.603,5458.167,10111.15,1074.199,642.8304,2757.926,171.7085,4435.996,346.7305,2291.642,60.32764,74.36852,108.0118,645.7489,804.6928,3368.735,678.0172,3869.005,156.2432,431.7455,96.26822,245.0254,86.11387,424.9228,175.2172,583.9908,68.41821,184.5722,674.1611,163.4735,102.7249,225.4655,192.86,54.23672,146.4341,98.9911,32.34009,116.2454,238.2716,101.9757,102.4092,5028.614,248.5745,147.4186,44.69576,17.45344,43.79412,38.70924,52.53024,48.56204,20.98066,44.43193,43.95876,58.23481,44.8329,53520.45,519.2886,22.01421,53.78487,39.02467,261.718,55.0357,78.39504,94.05843,78.53545,70.04556,190.2078,50.04821,207.3368,64.04162,256.5241,30.01942,60.03901,1634.304,33881.7,147.3578,276.948,65.04223,78.55113,77929.55,3186.534,5693.417,777.4003,623.7518,109.4189,11585.69,1110.092,6369.411,733.9043,446.6277,73.0475,4156.216,662.4967,455.5346,114.9501,47.03046,1044.346,212.3296,373.7028,105.0759,52.64353,175.9084,2.791032,157
1201,44843.7654,1201.0004,1202,3382.355,583.7103,583.7116,939.7336,33243.57,4664.976,5090.703,27939890,1897099,20744.67,80694.46,35191400,1027.945,229.3195,43673.78,26691.38,316.8559,635714.1,4483.067,12185.13,1284.236,84.4645,247.5364,3512530,1245.882,772.472,5465.902,10832.12,886.9086,705.5332,2621.941,193.3715,4115.781,290.0034,1906.738,65.81214,90.30476,100.4673,532.9023,751.2832,3636.706,721.2097,3776.407,197.7691,346.0004,89.68286,256.6482,88.25523,515.6373,150.7964,595.9845,53.1784,195.6604,691.7377,122.647,103.4852,266.4108,206.2727,81.53953,156.9244,85.8857,47.43199,123.0567,197.8933,109.2673,100.44,4752.603,231.4055,139.5155,26.81741,10.47208,31.3307,25.00727,45.64068,60.59676,31.47088,47.20896,58.74319,52.33766,41.38412,53369.54,547.2728,28.96398,73.04766,54.19925,305.8583,43.59868,75.69794,87.06073,75.21317,79.05157,163.4678,41.86299,217.6562,70.2332,307.4701,34.01844,62.04031,1687.991,34060.58,137.141,313.7662,72.04689,106.9488,77838.03,3173.615,5817.59,747.3842,667.2026,106.144,11750.37,1210.817,6423.728,746.1658,428.3593,68.2085,5493.298,787.3621,543.6421,128.7668,38.0246,1376.266,287.5974,476.6603,105.0683,70.04548,176.0049,2.790269,157
1202,44843.7654,1202.0004,1203,2458.307,667.0986,764.6535,1435.826,34004.54,3752.549,5196.999,28054740,1873886,19047.69,77467.87,39719230,716.4212,246.9713,42843.78,26403.08,370.081,621514,4377.958,12167.07,1263.765,242.3997,185.6517,3587057,1384.655,823.4595,5868.161,10634.35,1006.13,681.4847,2666.152,151.6307,4177.771,265.3766,2107.172,43.87476,53.12018,128.5861,533.9597,650.2471,3731.156,725.1792,3792.439,186.668,362.501,93.4365,299.4419,63.2522,459.583,209.7748,555.9451,59.49391,301.47,687.1609,166.3167,118.755,258.8438,207.6525,57.53446,144.0231,79.74641,54.43894,107.9908,197.5622,115.6451,116.0569,4696.736,314.1066,126.802,33.96875,13.93552,30.6972,41.67897,26.08031,30.54737,13.48757,34.52805,42.27574,58.98888,36.53448,53866.2,572.0173,19.45005,77.85531,34.02206,331.1653,80.05218,80.99028,102.0813,79.04827,71.04632,183.8536,42.02718,226.5132,73.04768,278.604,19.01223,54.03521,1634.341,34236.92,151.1758,352.0329,76.22157,91.05612,76148.16,3266.638,5760.668,795.8502,719.684,153.1729,11272.23,1144.42,6424.162,758.1665,453.8666,83.82011,6891.356,905.4079,680.5994,133.9882,50.03238,1672.152,334.9435,553.3882,130.1068,67.04343,175.9567,2.791032,157
1203,44843.7654,1203.0004,1204,1604.884,416.9349,667.0987,1324.264,34096.82,4631,5316.111,28099180,1901374,17726.35,79111.02,36593060,978.0936,141.1261,43576.49,27140.41,385.917,628103.3,4167.719,12441.98,1319.657,143.6435,286.6459,3429624,1426.729,853.1762,6180.931,10314.79,959.4742,713.9138,2585.851,159.0722,4434.867,253.5827,2042.136,85.71432,37.18413,92.58157,559.8104,794.3055,3711.172,770.3033,3893.973,199.2106,363.9138,60.65303,265.3244,76.34029,449.9538,204.5409,487.7973,44.62042,250.5067,635.1186,121.5915,83.80222,223.3137,268.1519,63.00613,137.4155,114.1227,71.14825,118.5792,232.9547,87.66362,116.088,4937.352,248.5816,140.8991,37.32103,24.4348,28.99177,57.88156,58.19691,39.86614,16.48479,48.59742,62.73957,59.31203,39.07683,53547.61,550.1878,28.01806,75.07258,34.022,341.4788,52.6358,79.27065,111.0876,67.04359,78.78607,162.2012,42.02719,215.6645,67.04351,278.3355,20.01288,56.03284,1651.019,33493.86,166.2112,373.7254,92.80275,106.0732,73030.98,3054.326,5682.07,823.4456,700.4376,137.1619,10894.26,1079.176,6054.266,712.7421,438.421,78.17598,7853.288,983.9407,739.5359,173.2186,65.04224,1927.261,417.75,670.3022,127.0545,95.06207,175.9805,2.789888,157
1204,44843.7654,1204.0004,1205,2754.6,583.7116,1104.397,950.1583,34687.74,3607.557,5333.654,28343250,1926867,18274.31,76338.62,39275340,852.5046,176.4075,42689.32,26494.88,369.7216,626050.2,4414.882,12732.09,1153.153,188.5331,224.0184,3605279,1404.608,844.8599,6334.115,10526.04,928.6491,654.1957,2743.864,195.8679,4388.96,286.7667,1891.896,65.81205,37.18422,72.00779,453.0907,669.8837,3911.455,757.7032,3935.987,207.023,419.6298,67.27389,281.5939,75.90127,450.4222,213.6278,501.6494,65.43273,221.5327,712.8167,166.3596,94.61487,240.9929,237.6252,60.51891,161.9931,86.0951,41.46935,128.6989,223.9192,92.03937,78.77614,4821.209,272.3425,123.9686,30.39309,27.92563,20.46367,45.01319,60.15821,62.1914,17.74922,48.42394,54.2145,86.94817,41.1596,52447.58,508.1719,24.28129,76.04958,38.02112,326.8504,79.05158,75.04832,119.1111,70.04561,59.03848,199.2988,55.03574,218.0204,58.03769,263.6877,20.00936,68.11449,1653.174,33073.54,149.5433,367.2015,88.32339,86.0559,70261.04,3138.792,5354.265,738.4686,737.2916,140.6402,10548.54,1074.514,5765.427,777.0505,440.0323,79.05147,8146.691,1032.709,778.1418,157.5135,75.06453,2104.904,414.482,696.8594,140.469,64.04152,175.8843,2.791414,157
1205,44843.7654,1205.0004,1206,2274.285,649.5091,1204.562,2001.306,36850.66,5975.523,5686.972,27305420,1948486,20141.17,79293,36975280,976.6569,317.5339,43818.21,26679.24,371.7061,624709.7,4665.15,12563.15,1311.518,112.0641,164.051,3548305,1456.769,753.3095,6169.923,11060.41,984.8935,510.7835,2783.92,134.251,4179.487,257.2245,1715.021,38.39053,57.86167,66.86447,469.7302,701.8096,3790.379,782.9824,4014.623,136.2777,457.4331,67.27394,316.3073,94.87832,380.5787,198.1231,523.0219,71.3927,263.7637,640.7487,115.7984,106.1365,327.2123,197.7742,58.51072,124.381,138.658,25.87193,130.7112,223.2006,92.04086,129.1281,4673.924,247.052,127.1333,51.91713,16.22622,19.70533,44.70057,52.16086,47.83945,19.48205,34.71239,45.84828,57.8894,41.38018,52499.99,533.8117,28.45238,80.05215,43.61425,373.1238,69.33081,101.5583,111.0841,80.05235,62.04028,163.1048,48.03112,201.407,63.7132,258.689,26.43894,54.035,1608.65,33216.21,148.1665,390.9406,84.58648,101.0733,69449.84,3133.981,5470.355,708.0991,716.9975,122.0981,10396.95,1093.066,5708.327,750.2197,401.7943,74.43896,7699.795,1020.327,762.3141,142.1149,60.74254,1974.212,367.9966,700.5372,162.1791,95.06181,175.9327,2.791414,157
1206,44843.7655,1206.0004,1207,2223.62,750.4333,917.261,1084.039,33324.96,3919.152,6252.436,27805120,1942613,21414.27,75037.41,36700030,1094.874,430.1675,43662.03,26738.89,462.1057,620425.9,4545.501,12941.45,1233.247,222.059,199.3105,3549677,1585.274,731.0585,6136.51,10349.31,1039.327,690.6085,2686.075,183.757,4015.369,285.0393,1976.966,26.81105,63.7444,108.0122,521.3094,803.4303,3699.612,837.7861,3834.451,183.5863,403.0844,78.48621,256.555,49.19589,496.1001,252.299,580.1014,86.26665,216.205,577.2849,124.4136,108.8496,287.0676,226.9234,69.03022,135.1703,124.7308,43.12007,140.0201,219.377,74.06393,95.45448,4967.292,258.1854,120.2679,51.84732,26.1802,20.46477,23.1708,53.79085,49.15997,13.48752,36.09603,41.02216,48.84849,46.70087,53425.25,520.7469,27.01752,58.03786,37.024,348.1621,68.04424,93.44041,91.05965,92.03672,73.04752,190.5252,42.02724,210.6124,71.1558,245.4576,29.01879,63.04083,1593.235,33201.22,141.1506,327.166,91.06306,82.05341,69300.34,3137.085,5213.452,800.5922,704.5403,123.0914,10604.09,1105.927,5773.957,678.3901,439.5241,74.04813,6729.436,983.7281,675.1647,131.0066,50.0168,1748.735,347.8824,580.4816,143.1299,61.02393,175.8363,2.792177,157
1207,44843.7655,1207.0004,1208,1921.007,986.153,1000.647,1603.256,34286.5,5321.28,5787.424,28127160,1959442,17418.1,78270.8,39139070,734.7211,335.1769,41974.62,27553.32,224.4733,621028.9,4685.991,12500.05,1408.133,155.4624,261.7985,3566248,1443.617,737.6124,6094.212,10208.19,1026.232,689.6358,2506.275,175.4826,4027.816,231.513,1625.499,49.3589,58.4322,108.0119,554.2552,701.7975,4007.635,724.2519,3876.954,202.506,437.087,75.43477,213.5521,69.88184,471.0534,182.1881,505.3539,56.51927,229.2666,610.1458,132.3635,130.7719,279.1131,207.6526,63.66939,147.7552,112.3167,49.58681,113.3831,237.6548,102.5925,106.3484,4905.276,256.8232,113.3152,40.37981,27.9256,25.58106,48.34756,54.87323,47.83942,7.492126,45.82044,48.26125,72.1098,39.08508,52824.89,602.9327,18.01166,64.61233,36.02333,302.7263,52.03383,88.261,90.06279,85.99361,74.04809,177.2337,56.03637,241.721,68.48212,278.8072,19.01232,54.03492,1608.252,33464.44,148.7581,319.6859,73.04395,86.05626,72679.09,3113.448,5472.547,793.0529,646.7989,115.0862,11141.2,1060.894,6150.787,751.6483,452.7138,74.04802,5585.041,783.6973,589.2829,134.7857,42.02714,1480.802,296.2213,482.5158,128.0912,51.033,175.8363,2.792177,157
1354,44843.7672,1354.0005,1355,2418.254,720.8469,1000.598,1450.324,38083.89,4020.893,6283.36,27730350,1622524,19082.46,70737.35,36035900,851.9623,354.2646,40388.48,25447.68,360.2088,660790.8,3780.312,8245.382,1311.708,190.1807,129.7426,3592367,1247.265,770.2641,5525.63,9189.403,794.3158,239.7178,1891.104,209.8931,3404.328,342.043,699.292,32.90593,102.4018,102.8685,438.6808,648.5131,3349.092,541.2466,3457.087,179.6799,336.8362,54.18541,357.9505,63.25198,474.7122,209.7634,1196.609,149.485,281.0485,558.1285,160.3705,184.3525,458.3378,215.433,94.32529,111.3219,92.49556,47.43213,109.8881,273.3146,114.5828,87.16132,4089.751,232.3896,280.2846,50.71576,18.54428,35.62688,56.68323,34.23045,51.37756,10.49029,56.10396,65.10574,107.1924,72.86256,48738.49,529.7559,27.01744,110.2743,55.07139,335.8993,71.04626,99.75597,112.0916,355.3756,336.8476,590.194,120.7967,1096.797,257.2621,1575.361,78.94982,169.0568,1581.978,30208.73,119.0924,589.6575,134.3121,143.1593,232007.6,8116.249,31306.25,3963.98,3699.947,531.4605,97967.6,2932.882,49089.83,2755.402,3518.196,471.213,4949.646,715.8651,494.9647,131.1111,58.03769,1234.584,276.1012,433.9897,99.06459,45.3732,175.5453,2.790651,158
1355,44843.7672,1355.0005,1356,1391.2,667.0972,906.9977,1907.991,39527.31,3753.089,6292.178,28115830,1672088,18280.5,75647.37,38332440,614.9549,229.3302,39262.38,25600.53,367.7599,666455.3,4448.955,9193.366,1201.486,167.7368,256.3771,3488836,1417.288,736.2458,5588.155,9696.444,748.9935,235.877,1872.983,222.6139,3660.226,314.0769,715.1023,54.84323,106.2411,97.72506,496.3544,702.0648,3303.322,645.1857,3250.155,145.4099,418.1082,82.22363,289.8789,72.77843,422.1279,209.7632,1078.794,134.4312,262.8719,622.0089,145.2037,189.0296,442.9644,245.2769,77.81809,128.8427,100.5132,60.36814,130.7768,275.0378,118.678,109.2026,4222.122,256.119,237.4754,38.27771,26.18012,20.46476,46.68041,53.79079,39.86619,11.9889,57.33521,53.08739,102.3544,62.99741,50149.37,539.2081,31.02005,92.18899,53.03449,292.6949,63.04112,104.0839,118.2988,319.7988,320.661,579.0049,126.5614,1054.273,233.138,1609.426,80.36486,193.2626,1625.446,31079.7,143.732,553.3054,132.1625,156.2799,229074.9,7824.598,29979.33,3998.509,3530.601,487.8184,95101.96,2920.466,47197.31,2791.934,3437.186,468.6117,3513.683,561.3832,437.4891,87.93236,35.27279,954.747,226.386,337.5169,102.0667,52.03368,175.3535,2.793703,158
1356,44843.7672,1356.0005,1357,1424.591,892.0513,917.2596,1265.794,37659.5,5714.309,6708.479,27599980,1701504,19379.37,73677.11,37993250,733.9393,246.9093,42209.4,25553.13,175.1621,670568.8,4218.441,9059.133,1184.801,201.9292,344.7846,3417106,1341.444,837.3419,5587.145,10226.63,771.081,267.1937,2136.208,190.8866,3540.585,220.8248,670.02,57.82122,78.22786,72.00771,483.8467,685.9754,3432.486,545.7355,3052.985,123.775,447.5097,78.48621,330.5202,61.60487,412.4003,238.957,1122.108,117.664,237.161,655.4937,146.1515,188.0047,447.6646,241.5792,93.19197,148.2737,114.4841,73.30421,135.2694,281.6336,119.3887,86.65382,4160.039,229.6891,263.3837,46.0297,15.7081,30.69719,35.01023,52.16094,36.69555,10.48444,20.8274,60.56692,112.1299,77.72592,51041.42,543.2217,23.01491,83.05414,39.1347,224.5143,48.0312,89.78127,126.1269,284.0995,314.648,685.0176,134.1315,1067.259,251.8264,1538.644,71.8279,186.2461,1716.053,31948.69,175.2203,456.5749,103.0711,113.0923,226708.9,7847.233,29070.98,3642.207,3237.134,431.7042,90957.97,3009.079,45576.42,2761.875,3325.029,445.9575,2277.088,443.1814,333.6395,74.00131,30.01938,647.6328,150.1567,245.3454,76.04945,28.01805,175.3291,2.793321,158
